UID,name,address,city,state,zip,latitude,longitude,,,,,,,,,,,
,Maple Food,2327 Chico Ave,,CA,91733,34.055605,-118.060091,(626) 279-9599,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,PST,Factual,
,Maple Market,3000 Maple Ave,,CA,90011,34.020126,-118.267308,(213) 744-1960,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,
,Maplegrove Gluten Free Foods,5010 Eucalyptus Ave,,CA,91710,33.990383,-117.695116,(909) 334-7828,9:00 AM - 4:30 PM,9:00 AM - 4:30 PM,9:00 AM - 4:30 PM,9:00 AM - 4:30 PM,9:00 AM - 4:30 PM,,,PST,Factual,http://www.pastarisofoods.com/
,Maqueda Foods Distributor Inc,18457 Railroad St,City Of Industry,CA,91748,33.9974,-117.9,,,,,,,,,PST,LACity,
,Mar Vista Ranch Market,12420 Venice Blvd,Los Angeles,CA,90066,34.00297,-118.434,(310) 398-8325,8:00 AM to 8:00 PM,8:00 AM to 8:00 PM,8:00 AM to 8:00 PM,8:00 AM to 8:00 PM,8:00 AM to 8:00 PM,8:00 AM to 8:00 PM,8:00 AM to 7:00 PM,PST,Yelp,https://www.yelp.com/biz/mar-vista-ranch-market-los-angeles
,Marathon European Foods,8622 Verdosa Dr,,CA,90605,33.955793,-118.000779,(562) 789-5099,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,PST,Factual,
,Marcela Mini Market,7910 Avalon Blvd,Los Angeles,CA,90003,33.9673,-118.27,,,,,,,,,PST,LACity,
,Marces Market,4162 Avalon Blvd,Los Angeles,CA,90011,34.007807,-118.265065,(323) 233-7642,,,,,,,,PST,Factual,
,Marcy's Nutrition,8320 Compton Ave,,CA,90001,33.962741,-118.247489,(323) 585-3688,,,,,,,,PST,Factual,
,Marhaba Market,10932 Imperial Hwy,,CA,90650,33.916781,-118.10032,(562) 868-2272,,,,,,,,PST,Factual,
,Maria Aranda Mini Market,4703 Compton Ave,Los Angeles,CA,90011,34.0009,-118.25,,,,,,,,,PST,LACity,
,Maria De Jesus Rodriguez,5046 S Slauson Ave Apartment #3,Culver City,CA,90230,33.9938,-118.41,,,,,,,,,PST,LACity,
,Maria L Andrade,12818 Kamloops St,Pacoima,CA,91331,,,,,,,,,,,PST,LACity,
,Maria Lourdes Luna,4536 1/2 S Centinela Ave,Los Angeles,CA,90066,33.9921,-118.42,,,,,,,,,PST,LACity,
,Maria Market,4145 Michigan Ave,,CA,90063,34.038848,-118.176059,(323) 526-1035,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,
,Maria's Market,8139 Somerset Blvd,Paramount,CA,90723,33.89655,-118.156414,(562) 602-0082,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,https://www.yelp.com/biz/marias-market-paramount
,Maria's Mini Market,1456 W Washington Blvd,Los Angeles,CA,90007,34.04,-118.29,,,,,,,,,PST,LACity,
,Maria's Mini Market,4730 S Normandie Ave,Los Angeles,CA,90037,34,-118.3,,,,,,,,,PST,LACity,
,Marias Flower Shop,1463 W Washington Blvd,,CA,90007,34.040082,-118.288336,(323) 241-8036,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:59 PM,6:00 AM - 11:00 PM,PST,Factual,
,Mariasol Rea,1159 N Kenmore Ave,Los Angeles,CA,90029,34.0923,-118.3,,,,,,,,,PST,LACity,
,Marina Distributors,4935 Mcconnell Ave #21,Los Angeles,CA,90066,33.9829,-118.42,,,,,,,,,PST,LACity,
,Marina Market,4484 W Adams Blvd,Los Angeles,CA,90016,34.032477,-118.337888,(323) 733-2364,,,,,,,,PST,Factual,http://marinamarket.com
,Marina Mini Market,12740 Culver Blvd Ste F,Los Angeles,CA,90066,33.98545,-118.425,(310) 822-2000,,,,,,,,PST,Yelp,https://www.yelp.com/biz/marina-mini-market-los-angeles
,Marina Tobacco & Mini Mart,3420 W Slauson Ave Unit #B,Los Angeles,CA,90043,33.989,-118.33,,,,,,,,,PST,LACity,
,Marina Tres Market,501 Echandia St,Los Angeles,CA,90033,34.052048,-118.218783,(323) 221-9973,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,http://marinatresmarket.com
,Marina's Mini Market,6527 S Figueroa St,Los Angeles,CA,90003,33.9797,-118.28,,,,,,,,,PST,LACity,
,Marine Market,672 Marine St,Santa Monica,CA,90405,34.002205,-118.473845,(310) 399-4141,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,PST,Factual,https://www.yelp.com/biz/marine-market-santa-monica-2
,Marinelli Shellfish La,542 Gladys Ave,Los Angeles,CA,90013,,,,,,,,,,,PST,LACity,
,Mario Bothers Meat Market,12904 Venice Blvd,,CA,90066,33.999744,-118.441313,,,,,,,,,PST,Factual,
,Mario I Alejo,2100 Marengo St,Los Angeles,CA,90033,34.056,-118.21,,,,,,,,,PST,LACity,
,Mario's Italian Deli & Market,740 E Broadway,Glendale,CA,91205,34.14624,-118.246,(818) 242-4114,,,,,,,,PST,Yelp,https://www.yelp.com/biz/marios-italian-deli-and-market-glendale
,Mario's Market,915 N Hazard Ave,Los Angeles,CA,90063,34.046639,-118.180096,(323) 261-6435,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,https://www.yelp.com/biz/marios-market-los-angeles-2
,Marios Mexican Food Products,1814 W Garvey Ave S,West Covina,CA,91790,34.07,-117.95,,,,,,,,,PST,LACity,
,Mariscos El Tiburon,7529 Farmdale Ave,North Hollywood,CA,91605,34.2071,-118.38,,,,,,,,,PST,LACity,
,Marisela Mini Market,2146 Venice Blvd,Los Angeles,CA,90006,34.0435,-118.3,,,,,,,,,PST,LACity,
,Market & Thai Foods,1361 E Colorado St,,CA,91205,34.142802,-118.235066,(818) 956-7844,10:03 AM - 9:00 PM,10:30 AM - 9:00 PM,10:30 AM - 9:00 PM,10:30 AM - 9:00 PM,10:30 AM - 9:00 PM,11:00 AM - 9:00 PM,,PST,Factual,http://www.thai-food.com
,Market 1,16052 Gale Ave,Hacienda Heights,CA,91745,34.00894,-117.957,(626) 961-1634,,,,,,,,PST,Yelp,https://www.yelp.com/biz/market-1-hacienda-heights
,Market 2005,212 W 6Th St,Los Angeles,CA,90014,34.046057,-118.251331,(213) 622-0650,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 10:00 PM,PST,Factual,https://www.yelp.com/biz/6th-street-market-los-angeles
,Market Diaz,7614 Santa Fe Ave,,CA,90255,33.970807,-118.230074,(323) 581-5140,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,
,Market Gourmet Inc,1800 Abbot Kinney Blvd #A,Venice,CA,90291,33.9887,-118.46,,,,,,,,,PST,LACity,
,Market Grocery,968 S San Pedro St,Los Angeles,CA,90015,34.036236,-118.251388,(213) 623-4306,,,,,,,,PST,Factual,http://www.marketgrocery.com
,Market Harrys,11243 Elliott Ave,,CA,91733,34.058675,-118.030881,(626) 618-0867,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,PST,Factual,
,Market Magiq,447 N Oak Ave,,CA,91107,34.153848,-118.10779,(626) 765-6994,,,,,,,,PST,Factual,
,Market Masters,5250 W Century Blvd,,CA,90045,33.94518,-118.371413,(310) 258-9919,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 10:00 PM,PST,Factual,
,Market On A Spring,615 S Spring St,Los Angeles,CA,90014,34.045673,-118.251346,(213) 627-6337,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,https://www.yelp.com/biz/market-on-a-spring-los-angeles
,Market Place,10 Centerpointe Dr,,CA,90623,33.86105,-118.029615,(714) 521-6364,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,PST,Factual,http://www.marketplacelongbeach.com/
,Market Tech Media,27220 Turnberry Ln,Valencia,CA,91355,34.44319,-118.611,(661) 607-0690,,,,,,,,PST,Yelp,https://www.yelp.com/biz/market-tech-media-valencia-2
,Market Warner Baran,21131 Victory Blvd,Canoga Park,CA,91303,34.188531,-118.593502,(818) 436-2126,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,
,Market World,21080 Golden Springs Dr,Walnut,CA,91789,33.999636,-117.8444,(909) 839-1121,8:00 AM to 10:00 PM,8:00 AM to 10:00 PM,8:00 AM to 10:00 PM,8:00 AM to 10:00 PM,8:00 AM to 10:00 PM,8:00 AM to 10:00 PM,8:00 AM to 10:00 PM,PST,Factual,https://www.yelp.com/biz/hannam-chain-market-world-walnut
,Market World,3030 Sepulveda Blvd,,CA,90505,33.823241,-118.341077,(310) 539-8899,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,PST,Factual,http://www.hannamchain.com
,Marketa Latina,13122 Hawthorne Blvd,,CA,90250,33.91327,-118.352239,(310) 355-1273,,,,,,,,PST,Factual,
,Marketing Specialists,550 Armitos Pl,,CA,91765,34.020323,-117.787787,(909) 396-0405,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,
,Marketita La Sinaloense,1404 E 10Th St,,CA,90813,33.778903,-118.174158,(562) 591-5300,,,,,,,,PST,Factual,
,Marketita Mazatlan,2300 E 1St St,Los Angeles,CA,90033,34.044056,-118.210915,(323) 268-2584,10:00 AM - 10:00 PM,10:00 AM - 10:00 PM,10:00 AM - 10:00 PM,10:00 AM - 10:00 PM,10:00 AM - 10:00 PM,10:00 AM - 10:00 PM,10:00 AM - 10:00 PM,PST,Factual,
,Marketon,4205 Baldwin Ave,,CA,91731,34.083459,-118.051251,(626) 618-1060,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,http://kingranchmarkets.com
,Marketone,14416 Chase St,,CA,91412,34.224621,-118.447268,(818) 212-9356,,,,,,,,PST,Factual,
,Marks Market,14107 Euclid Ave,,CA,91710,33.996385,-117.650894,(909) 597-7100,,,,,,,,PST,Factual,
,Markta Latna,2432 Tyler Ave,,CA,91733,34.056977,-118.035476,(626) 448-4747,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,
,Marquez Brothers Enterprises Inc,15480 Valley Blvd,City Of Industry,CA,91746,34.0221,-117.96,,,,,,,,,PST,LACity,
,Marquez Meats,2201 S San Pedro St,,CA,90011,34.024725,-118.259573,(213) 747-1224,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 5:00 PM,8:00 AM - 10:00 PM,PST,Factual,
,Mart One 903,9913 Paramount Blvd,Downey,CA,90240,33.95579,-118.129,(562) 806-9919,,,,,,,,PST,Yelp,https://www.yelp.com/biz/mart-one-903-downey
,Martha Hernandez,2007 Venice Blvd,Los Angeles,CA,90006,34.0437,-118.3,,,,,,,,,PST,LACity,
,Martha's Mini Market,4122 Hooper Ave,Los Angeles,CA,90011,,,,,,,,,,,PST,LACity,
,Martha's Mini-Market,508 S Rowan Ave,,CA,90063,34.030108,-118.187253,(323) 261-8517,,,,,,,,PST,Factual,
,Martha's Senior Gourmet,22850 Crenshaw Blvd,,CA,90505,33.818931,-118.327816,(310) 935-3877,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,,,PST,Factual,http://www.marthasseniorgourmet.com/
,Martin Martinez Becerra,755 Wall St Space #25,Los Angeles,CA,90014,,,,,,,,,,,PST,LACity,
,Martin Sanchez,754 Wall St #50-Bx42,Los Angeles,CA,90014,,,,,,,,,,,PST,LACity,
,Martin's Food Distributors,1021 E 8Th St,Los Angeles,CA,90021,34.0355,-118.25,,,,,,,,,PST,LACity,
,Martines Market,6565 S Normandie Ave,Los Angeles,CA,90044,33.9796,-118.3,,,,,,,,,PST,LACity,
,Martinez Mini Market,3800 S Grand Ave,Los Angeles,CA,90037,34.01487,-118.279,n/a,,,,,,,,PST,Yelp,https://www.yelp.com/biz/martinez-mini-market-los-angeles-4
,Martinez Minimarket,5117 Avalon Blvd,Los Angeles,CA,90011,33.99619,-118.26535,(323) 521-1031,,,,,,,,PST,Factual,
,Martita Market,704 Fairplex Dr,,CA,91768,34.062788,-117.787385,(909) 469-6063,,,,,,,,PST,Factual,
,Maruhide Marine Products Inc,2142 W 17Th St,Long Beach,CA,90813,33.7881,-118.22,,,,,,,,,PST,LACity,
,Marukai,3832 Sepulveda Blvd,Torrance,CA,90505,33.825052,-118.35268,(310) 375-4900,12:00 PM - 8:00 PM,11:00 AM - 9:00 PM,12:00 PM - 8:00 PM,12:00 PM - 9:00 PM,12:00 PM - 8:00 PM,10:00 AM - 9:00 PM,11:00 AM - 8:00 PM,PST,Factual,http://www.marukai-market.com/
,Marukai Corporation,123 Onizuka St Suite #102,Los Angeles,CA,90012,,,,,,,,,,,PST,LACity,
,Marukai Corporation Usa,1420 S Azusa Ave,West Covina,CA,91791,34.048224,-117.906838,(626) 430-0900,9:30 AM - 8:30 PM,9:30 AM - 8:30 PM,9:30 AM - 8:30 PM,9:30 AM - 8:30 PM,9:30 AM - 8:30 PM,9:30 AM - 8:30 PM,9:00 AM - 7:30 PM,PST,Factual,http://www.marukai.com
,Marukai Everything-98 Cents,1360 W Artesia Blvd,,CA,90248,33.872267,-118.297962,(310) 516-8160,,,,,,,9:00 AM - 7:00 PM,PST,Factual,http://www.marukai.com/
,Marukai Little Tokyo Store,123 Onizuka St #105,Los Angeles,CA,90012,34.0505,-118.24,,,,,,,,,PST,LACity,
,Marukai Market,1740 W Artesia Blvd,,CA,90248,33.872129,-118.307742,(310) 660-6300,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 8:00 PM,PST,Factual,http://www.marukai.com
,Marukai West La,12121 W Pico Blvd,Los Angeles,CA,90064,34.029317,-118.450997,(310) 806-4120,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,PST,Factual,http://www.marukai.com
,Marukan Vinegar Usa Inc,7755 Monroe St,Paramount,CA,90723,33.8872,-118.16,,,,,,,,,PST,LACity,
,Marutama Co Inc,714 Towne Ave,Los Angeles,CA,90021,34.0392,-118.25,,,,,,,,,PST,LACity,
,Marvin's Market,4802 Melrose Ave,Los Angeles,CA,90029,34.083492,-118.304802,(323) 663-4677,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,
,Mary Jo M,1142 Westwood Blvd,,CA,90024,34.059966,-118.444648,(310) 481-1460,,,,,,,,PST,Factual,
,Mary Market,510 S Atlantic Blvd,,CA,90022,34.026695,-118.155282,(323) 268-8728,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,PST,Factual,
,Mary Mini Market,5025 S Broadway,Los Angeles,CA,90037,33.997129,-118.278303,(323) 232-3381,,,,,,,,PST,Factual,
,Mary Paleteria,956 E Jefferson Blvd,Los Angeles,CA,90011,34.0127,-118.26,,,,,,,,,PST,LACity,
,Mary's Market,200 N Eastern Ave,Los Angeles,CA,90022,34.03806,-118.173375,(323) 264-4974,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,http://www.marysmarket.com/
,Mary's Market,8121 Santa Fe Ave,,CA,90255,33.965184,-118.2304,(323) 587-1275,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 10:00 PM,PST,Factual,http://www.marysmarket.com
,Mary's Market Fruit & Deli,1931 W Glenoaks Blvd Ste B,Glendale,CA,91201,34.17498,-118.294,(818) 559-5443,,,,,,,,PST,Yelp,https://www.yelp.com/biz/marys-market-fruit-and-deli-glendale
,Mas Barato Mini Market & Discount Store,11935 Inglewood Ave,,CA,90250,33.924397,-118.361599,(310) 675-4545,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,PST,Factual,
,Mas Precio Loco,11122 Balboa Blvd,,CA,91344,34.272536,-118.502037,(818) 832-3636,,,,,,,,PST,Factual,
,Masis Market & Grocery,7418 Foothill Blvd,,CA,91042,34.251652,-118.293814,(818) 353-5325,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,PST,Factual,
,Master Discount,1410 E Florence Ave,,CA,90001,33.974544,-118.249393,(323) 584-9778,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,PST,Factual,
,Mateos Mini Market,758 E 79Th St,Los Angeles,CA,90001,33.9674,-118.26,,,,,,,,,PST,LACity,
,Mathnasium Of Sherman Oaks,5528 Voletta Place,Valley Village,CA,91607,,,,,,,,,,,PST,LACity,
,Maui Breeze Tropical Sparklers,4245 Tujunga Ave #3,Studio City,CA,91604,34.1463,-118.38,,,,,,,,,PST,LACity,
,Maxim International Food Inc,12410 Foothill Blvd Suite #H,Sylmar,CA,91342,34.284,-118.41,,,,,,,,,PST,LACity,
,Maxmart,1600 S Azusa Ave,,CA,91748,33.993597,-117.928915,(626) 581-9599,,,,,,,,PST,Factual,
,May Produce Co.,3099 Del Mar Ave,,CA,91770,34.064543,-118.099639,(626) 572-3168,,,,,,,,PST,Factual,http://www.mayproduce.com/
,Maya's Mini Market,1563 Venice Blvd,Los Angeles,CA,90006,34.04432,-118.287978,(213) 739-9256,7:00 AM - 7:00 PM,7:00 AM - 7:00 PM,7:00 AM - 7:00 PM,7:00 AM - 7:00 PM,7:00 AM - 7:00 PM,7:00 AM - 7:00 PM,7:00 AM - 5:00 PM,PST,Factual,
,Mayan Market,6129 S Normandie Ave,Los Angeles,CA,90044,33.983722,-118.300383,(323) 751-1822,,,,,,,,PST,Factual,
,Mayan Retail,1809 W 6Th St,Los Angeles,CA,90057,34.0579,-118.27,,,,,,,,,PST,LACity,
,Mayfair Mkts,5877 Franklin Ave,Los Angeles,CA,90028,34.105491,-118.317533,(323) 464-7316,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 10:00 PM,PST,Factual,http://gelsons.com/store-locations/hollywood
,Mayura Metro Groceries & Halal Meat,16906 Parthenia St,Northridge,CA,91343,34.228388,-118.500536,(818) 894-2222,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,PST,Factual,https://www.yelp.com/biz/metro-food-and-halal-meats-northridge
,Maywood Market,4027 Slauson Ave,,CA,90270,33.988138,-118.193543,(323) 582-8462,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,
,Maywood Plastics & Food Distributor,806 E 61St St,Los Angeles,CA,90001,,,,,,,,,,,PST,LACity,
,Maywood Plaza Meat Market,3516 Slauson Ave,Maywood,CA,90270,33.988672,-118.201938,(323) 585-1526,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,https://www.yelp.com/biz/maywood-plaza-meat-mkt-maywood
,Maywood Plaza Meat Market,3516 Slauson Ave,,CA,90270,33.988672,-118.201938,(323) 585-1526,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,
,Mbu Marketing Corporation,8152 Mammoth Ave,Panorama City,CA,91402,34.2193,-118.43,,,,,,,,,PST,LACity,
,Mccabes Quality Foods,2330 E 57Th St,,CA,90058,33.990636,-118.231518,(323) 589-3663,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 10:00 PM,PST,Factual,
,Mccall S Meat And Fish Co,2117 Hillhurst Ave,Los Angeles,CA,90027,34.1104,-118.29,,,,,,,,,PST,LACity,
,Mcdonalds Aquatic Nurseries,18157 Arminta St,Reseda,CA,91335,34.2138,-118.53,,,,,,,,,PST,LACity,
,Mclane Food Service Inc,14813 Meridian Parkways,Riverside,CA,92518,,,,,,,,,,,PST,LACity,
,Meadow Farms Sausage Co,6215 S Western Ave,Los Angeles,CA,90047,33.9828,-118.31,,,,,,,,,PST,LACity,
,Meadow Maid Dairy,2501 E Gage Ave,,CA,90255,33.981769,-118.227549,(323) 581-1781,,,,,,,,PST,Factual,
,Mealtime Market,11201 S Figueroa St,Los Angeles,CA,90061,33.932757,-118.282628,(323) 754-7122,,,,,,,,PST,Factual,
,Meat Market La Colmenita,5937 Vineland Ave,North Hollywood,CA,91601,34.1785,-118.37,,,,,,,,,PST,LACity,
,Med Foods,519 S Francisca Ave,,CA,90277,33.833644,-118.384383,(310) 316-6373,,,,,,,,PST,Factual,
,Mediterranean Best Food,6743 Bakman Ave,North Hollywood,CA,91606,34.1934,-118.38,,,,,,,,,PST,LACity,
,Meek Kenneth Honey Do Company,88 W Mountain St,,CA,91103,34.161267,-118.152683,(626) 585-8624,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,
,Mega Discount,1208 E Compton Blvd,,CA,90221,33.895793,-118.210151,(310) 632-2945,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,PST,Factual,
,Megamex Enterprises,1740 E Olympic Blvd,,CA,90021,34.028387,-118.240314,(213) 630-4100,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,PST,Factual,
,Mekong Market,2230 E Anaheim St,,CA,90804,33.782528,-118.164977,(562) 434-2161,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,PST,Factual,
,Mel & Rose,8344 Melrose Ave,Los Angeles,CA,90069,34.0836,-118.37,,,,,,,,,PST,LACity,
,Melany Mini-Market,6512 S Hoover St,,CA,90044,33.980206,-118.28694,(323) 750-5024,,,,,,,,PST,Factual,
,Meldine Spice Appeal Incorporated,5151 White Oak Ave #223,Encino,CA,91316,34.1639,-118.52,,,,,,,,,PST,LACity,
,Melis Store,221 W 4Th St,Los Angeles,CA,90013,34.0492,-118.25,,,,,,,,,PST,LACity,
,Melody,10717 S Vermont Ave,,CA,90044,33.938487,-118.292082,(323) 757-2289,,,,,,,,PST,Factual,
,Melody Mini 99 Cent Store,10818 S Vermont Ave,Los Angeles,CA,90044,33.938,-118.29,,,,,,,,,PST,LACity,
,Melt,7035 Lanewood Ave Apartment #401,Los Angeles,CA,90028,34.0991,-118.34,,,,,,,,,PST,LACity,
,Meme's Little Market,5958 S Normandie Ave,Los Angeles,CA,90044,33.986417,-118.300098,(323) 752-2283,,,,,,,,PST,Factual,
,Meme's Little Market,5958 S Normandie Ave,,CA,90044,33.986417,-118.300098,(323) 752-2283,,,,,,,,PST,Factual,
,Memin's Place,1208 E 8Th St,Los Angeles,CA,90021,34.0348,-118.24,,,,,,,,,PST,LACity,
